-0.01356735,177496812.62198418,116093631.85075825,4.27999860,4.27999860,2.00000000,-4.27999860,0.49174721,0.00000000,0.00000000
-0.00308021,5.00000000,32.00000000,1.06641920,1.06641920,1.00000000,-1.06641920,0.49588029,0.00000000,0.00000000
-0.01205566,261909624.87758601,255375513.04936123,4.83142335,4.83142335,2.00000000,-4.83142335,0.49123176,0.00000000,0.00000000
-0.01106070,120656699.70358872,157214725.13165349,5.12751618,5.12751618,2.00000000,-5.12751618,0.49096712,0.00000000,0.00000000
-0.01034204,3.98294192,5.80234444,5.19331437,5.19331437,2.00000000,-5.19331437,0.49090935,0.00000000,0.00000000
-0.00820513,4.87006946,16.02866049,4.41395475,4.41395475,2.00000000,-4.41395475,0.49161907,0.00000000,0.00000000
0.03582286,1774864295.79730320,816062428.03663492,21.39912812,21.39912812,2.00000000,-21.39912812,0.48155183,0.00000000,0.00000000
0.03604923,343411168.99326801,178447490.62365067,24.35389392,24.35389392,2.00000000,-24.35389392,0.48032032,0.00000000,0.00000000
0.03573484,639528777.96219420,381777820.42095649,27.27381705,27.27381705,2.00000000,-27.27381705,0.47917497,0.00000000,0.00000000
0.03513579,481276647.69614065,337257650.05647767,30.58581886,30.58581886,2.00000000,-30.58581886,0.47794796,0.00000000,0.00000000
0.03405465,575717610.50946259,487995220.26625311,34.10082028,34.10082028,2.00000000,-34.10082028,0.47671664,0.00000000,0.00000000
0.03216190,324218611.84238613,347836784.49616492,37.25970184,37.25970184,2.00000000,-37.25970184,0.47566339,0.00000000,0.00000000
0.02967302,13.80127355,18.45382902,38.77156170,38.77156170,2.00000000,-38.77156170,0.47517518,0.00000000,0.00000000
0.02803447,2.02957451,2.81834274,39.41437382,39.41437382,2.00000000,-39.41437382,0.47497050,0.00000000,0.00000000
0.01812834,4.60383734,16.59341270,24.14243421,24.14243421,1.00000000,-24.14243421,0.48040588,0.00000000,0.00000000
-0.03713757,190967763.53767681,142779774.61822087,36.24664234,36.24664234,2.00000000,-36.24664234,0.47599611,0.00000000,0.00000000
-0.03663281,322391756.64322507,293384876.82665503,42.02954870,42.02954870,2.00000000,-42.02954870,0.47415460,0.00000000,0.00000000
-0.03392797,572382494.68265390,675272094.77204561,45.05677313,45.05677313,2.00000000,-45.05677313,0.47324136,0.00000000,0.00000000
-0.03048059,63918218.28746289,113840816.69643557,47.97538724,47.97538724,2.00000000,-47.97538724,0.47238963,0.00000000,0.00000000
-0.02918500,1.48283561,2.47107870,49.40197707,49.40197707,2.00000000,-49.40197707,0.47198280,0.00000000,0.00000000
-0.01422917,9.62906173,40.71301532,18.01796768,18.01796768,2.00000000,-18.01796768,0.48307095,0.00000000,0.00000000
0.01521620,222210918.01986909,429907020.84998417,12.50089744,12.50089744,2.00000000,-12.50089744,0.48589769,0.00000000,0.00000000
0.01477366,5.46697105,19.35284037,15.26424784,15.26424784,2.00000000,-15.26424784,0.48441749,0.00000000,0.00000000
-0.00960944,147374985.90748852,236864095.19252449,4.65385567,4.65385567,2.00000000,-4.65385567,0.49139437,0.00000000,0.00000000
-0.01028396,2.44098873,5.87797349,6.58592675,6.58592675,2.00000000,-6.58592675,0.48976304,0.00000000,0.00000000
-0.01342527,368398385.76010025,156664870.23342991,2.78815285,2.78815285,2.00000000,-2.78815285,0.49333887,0.00000000,0.00000000
-0.00630499,121792322.04635662,138530682.35661644,1.50919457,1.50919457,2.00000000,-1.50919457,0.49509915,0.00000000,0.00000000
-0.00574520,332217739.18223238,532460111.53536677,1.66119888,1.66119888,2.00000000,-1.66119888,0.49485827,0.00000000,0.00000000
-0.00512517,218682121.20802909,667776050.18562174,1.69971100,1.69971100,2.00000000,-1.69971100,0.49479902,0.00000000,0.00000000
0.03618017,745158327.61683941,238004814.82021320,15.33018660,15.33018660,2.00000000,-15.33018660,0.48438389,0.00000000,0.00000000
-0.01211925,131663117.08088395,105938381.50340071,4.12445006,4.12445006,2.00000000,-4.12445006,0.49189854,0.00000000,0.00000000
0.03750194,404776573.43695116,151006175.24634695,19.16502811,19.16502811,2.00000000,-19.16502811,0.48254073,0.00000000,0.00000000
0.03765145,506231911.20314479,206026878.19155860,21.01885129,21.01885129,2.00000000,-21.01885129,0.48171637,0.00000000,0.00000000
0.03733911,580067668.65688252,259436154.96831137,22.64008441,22.64008441,2.00000000,-22.64008441,0.48102485,0.00000000,0.00000000
0.03731719,299603734.44071531,148678229.41589385,24.97914939,24.97914939,2.00000000,-24.97914939,0.48006950,0.00000000,0.00000000
0.03650947,117512850.77708125,65385287.72767019,26.64888434,26.64888434,2.00000000,-26.64888434,0.47941472,0.00000000,0.00000000
0.03518985,328569355.70882666,207752933.55948615,27.90407399,27.90407399,2.00000000,-27.90407399,0.47893595,0.00000000,0.00000000
0.03261554,195123428.95514822,142591984.65428066,27.38255763,27.38255763,2.00000000,-27.38255763,0.47913353,0.00000000,0.00000000
0.02986738,169.28286167,145.12257407,26.55118087,26.55118087,2.00000000,-26.55118087,0.47945246,0.00000000,0.00000000
0.02708831,15.08203656,14.59735859,24.76786436,24.76786436,2.00000000,-24.76786436,0.48015390,0.00000000,0.00000000
0.02432582,4.99739221,5.45306930,23.02705004,23.02705004,2.00000000,-23.02705004,0.48086350,0.00000000,0.00000000
0.02002429,2.38623296,3.19767237,19.30017440,19.30017440,2.00000000,-19.30017440,0.48247932,0.00000000,0.00000000
0.01454285,171650.10705650,604316.84706313,13.39164988,13.39164988,2.00000000,-13.39164988,0.48540412,0.00000000,0.00000000
-0.01881705,75146882.67795247,88604340.95215464,13.85326302,13.85326302,2.00000000,-13.85326302,0.48515481,0.00000000,0.00000000
-0.02077914,2.37409330,2.17169324,16.21607318,16.21607318,2.00000000,-16.21607318,0.48393926,0.00000000,0.00000000
