-0.01456158,302166862.92111075,193301096.00773597,4.88005897,4.88005897,2.00000000,-4.88005897,0.49118774,0.00000000,0.00000000
-0.01497780,297854237.18306077,225675391.20583546,6.04460735,6.04460735,2.00000000,-6.04460735,0.49019268,0.00000000,0.00000000
-0.01464548,482185345.58838749,447430993.75936556,6.95001479,6.95001479,2.00000000,-6.95001479,0.48948395,0.00000000,0.00000000
-0.01387169,694403168.92620540,835713571.47501922,7.82368951,7.82368951,2.00000000,-7.82368951,0.48884270,0.00000000,0.00000000
-0.01245450,13.54499404,21.67427138,7.95095228,7.95095228,2.00000000,-7.95095228,0.48875234,0.00000000,0.00000000
-0.01055015,58248878.35907887,192607858.86670542,7.27631106,7.27631106,2.00000000,-7.27631106,0.48923998,0.00000000,0.00000000
0.01178451,304191230.38859367,204411385.75203848,3.34729920,3.34729920,2.00000000,-3.34729920,0.49270151,0.00000000,0.00000000
0.01207692,139122927.40550369,108779389.51064551,4.04573028,4.04573028,2.00000000,-4.04573028,0.49197622,0.00000000,0.00000000
-0.02489035,437875242.69586444,220764582.15949297,11.36728562,11.36728562,2.00000000,-11.36728562,0.48655205,0.00000000,0.00000000
-0.02609123,470221133.64454710,271803735.27457678,14.23476627,14.23476627,2.00000000,-14.23476627,0.48495188,0.00000000,0.00000000
0.00901471,99298023.19598651,159670694.90709817,4.23072901,4.23072901,2.00000000,-4.23072901,0.49179484,0.00000000,0.00000000
-0.02697282,225246016.33138299,182659795.12080055,20.86388908,20.86388908,2.00000000,-20.86388908,0.48178385,0.00000000,0.00000000
-0.02607888,230829450.09725761,232859640.84669232,23.68210584,23.68210584,2.00000000,-23.68210584,0.48059343,0.00000000,0.00000000
-0.02592658,5.82874542,6.17289933,25.82186326,25.82186326,2.00000000,-25.82186326,0.47973638,0.00000000,0.00000000
-0.02423088,1.80039651,1.89203029,26.43006937,26.43006937,2.00000000,-26.43006937,0.47949934,0.00000000,0.00000000
-0.01528430,26550571.79131432,89070057.94111758,15.25934117,15.25934117,1.00000000,-15.25934117,0.48442000,0.00000000,0.00000000
0.03020226,1328644803.92734432,510826555.36543655,12.86924482,12.86924482,2.00000000,-12.86924482,0.48569152,0.00000000,0.00000000
0.03125207,330609985.10728681,138945758.32311559,15.02823561,15.02823561,2.00000000,-15.02823561,0.48453837,0.00000000,0.00000000
0.03109410,322521085.98110771,149537841.56516945,16.36334816,16.36334816,2.00000000,-16.36334816,0.48386653,0.00000000,0.00000000
0.03081962,813705521.12076664,421415262.75294518,17.88340845,17.88340845,2.00000000,-17.88340845,0.48313425,0.00000000,0.00000000
0.03050491,483450473.67103505,284302638.56462836,19.77887796,19.77887796,2.00000000,-19.77887796,0.48226351,0.00000000,0.00000000
0.02982770,440228881.77226853,300739017.70482957,21.77717210,21.77717210,2.00000000,-21.77717210,0.48138971,0.00000000,0.00000000
0.02794810,196048066.72691286,161238685.62916976,22.68703931,22.68703931,2.00000000,-22.68703931,0.48100520,0.00000000,0.00000000
0.02613931,26.79154789,26.27826705,23.50205243,23.50205243,2.00000000,-23.50205243,0.48066728,0.00000000,0.00000000
0.02548022,4.52179499,4.54991174,24.38386094,24.38386094,2.00000000,-24.38386094,0.48030823,0.00000000,0.00000000
0.02354010,1.66973865,1.77520780,25.76079250,25.76079250,2.00000000,-25.76079250,0.47976034,0.00000000,0.00000000
0.01396239,1.31232131,2.09533501,12.01011488,12.01011488,2.00000000,-12.01011488,0.48617718,0.00000000,0.00000000
-0.02751751,486485361.93476653,446969160.69066739,24.31680719,24.31680719,2.00000000,-24.31680719,0.48033530,0.00000000,0.00000000
