0.04771594,1140266664.39242458,319930659.41398609,27.56879987,27.56879987,2.00000000,-27.56879987,0.47906276,0.00000000,0.00000000
0.04868031,865633529.91110325,260081565.53329724,30.66346034,30.66346034,2.00000000,-30.66346034,0.47792002,0.00000000,0.00000000
0.04988978,412264324.71584678,132535002.81001869,34.37747449,34.37747449,2.00000000,-34.37747449,0.47662249,0.00000000,0.00000000
0.05107712,682220368.78873539,235868918.64032853,38.63870239,38.63870239,2.00000000,-38.63870239,0.47521769,0.00000000,0.00000000
0.05154695,481782718.22688627,180222027.85779655,42.42401244,42.42401244,2.00000000,-42.42401244,0.47403377,0.00000000,0.00000000
0.05190867,772979352.03644037,315242886.19050825,46.68892993,46.68892993,2.00000000,-46.68892993,0.47276175,0.00000000,0.00000000
0.05211066,304467133.09285963,136614301.42556691,51.46294732,51.46294732,2.00000000,-51.46294732,0.47140533,0.00000000,0.00000000
0.05205336,3019961772.63837242,1507922196.28587818,56.69670435,56.69670435,2.00000000,-56.69670435,0.46998912,0.00000000,0.00000000
0.05088071,411782131.99188304,232067858.46448362,60.49321839,60.49321839,2.00000000,-60.49321839,0.46900257,0.00000000,0.00000000
0.04870227,269711741.96547580,174788129.63310272,62.78020097,62.78020097,2.00000000,-62.78020097,0.46842327,0.00000000,0.00000000
0.04623426,53.45280440,39.25803153,63.57522300,63.57522300,2.00000000,-63.57522300,0.46822438,0.00000000,0.00000000
0.04476023,9.33606798,7.08268562,63.62024478,63.62024478,2.00000000,-63.62024478,0.46821315,0.00000000,0.00000000
0.04178613,4.28730297,3.46376188,61.52695823,61.52695823,2.00000000,-61.52695823,0.46873938,0.00000000,0.00000000
0.03574020,2.35638232,2.15388195,52.80021084,52.80021084,2.00000000,-52.80021084,0.47103685,0.00000000,0.00000000
0.02442666,2.29515052,3.37956012,32.65330570,32.65330570,2.00000000,-32.65330570,0.47721561,0.00000000,0.00000000
-0.05444818,214539007.54650670,169550399.96327728,93.10987669,93.10987669,2.00000000,-93.10987669,0.46156433,0.00000000,0.00000000
-0.05374091,322309347.52377772,321819277.42203832,109.67265015,109.67265015,2.00000000,-109.67265015,0.45829713,0.00000000,0.00000000
